Molecular Weight,C,Compositions,GalNAcS,GalP,GalS,NeuGc,Hex,Pen,Fuc,Neu,HexNAc,NeuAcAc,ManP,Kdn,HexN,HexA,GlcNAcS,Xxx,GlcAS,GalNAcS2,Rha,Xyl,NeuAc,Water,Adduct/Replacement,Adduct Amount,Peptide Sequence,Peptide Modification,Peptide Missed Cleavage Number,Number of Glycan Attachment to Peptide,Start AA,End AA
1072.3806038937,0,[0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1031.3540547887,0,[0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
910.3277803937,0,[0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
3681.2961402237,0,[0;0;0;0;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,0,,,0,0,0,0
732.2800422637,0,[0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
707.2484077887,0,[0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1478.5393491037,0,[0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1884.6603714637,0,[0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1884.6603714637,0,[0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1722.6075479637,0,[0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1841.6558951387,0,[0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
2884.0623198587,0,[0;0;0;0;8;0;1;0;6;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,8,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2884.0623198587,0,[0;0;0;0;8;0;1;0;6;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,8,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
675.2585785287,0,[0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2368.8409147437,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1480.5549991737,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1480.5549991737,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1261.4807119387,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1261.4807119387,0,[0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
513.2057550287,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
513.2057550287,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
513.2057550287,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2207.8084923487,0,[0;0;0;0;4;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1931.6875892387,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1925.7246434187,0,[0;0;0;0;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
755.2028170487,0,[0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
958.2821896537,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1218.4385127637,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1697.6387884787,0,[0;0;0;0;3;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1550.5604785037,0,[0;0;0;0;3;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
674.2381774237,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2207.8084923487,0,[0;0;0;0;4;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1679.5653487887,0,[0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1039.3703735287,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1640.5921726037,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1640.5921726037,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1640.5921726037,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1193.4068782887,0,[0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1218.4385127637,0,[0;0;0;0;4;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
3683.3117902937,0,[0;0;0;0;7;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;4;1],0,0,0,0,7,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,4,1,NH3/H,0,,,0,0,0,0
1567.5757942387,0,[0;0;0;0;4;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1364.4964216337,0,[0;0;0;0;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
634.2320294237,0,[0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1330.4657901637,0,[0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1517.5125252887,0,[0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1517.5125252887,0,[0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1720.5918978937,0,[0;0;0;0;8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1234.4334273937,0,[0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1234.4334273937,0,[0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1355.4597017887,0,[0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1476.5236990337,0,[0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
4046.4283363287,0,[0;0;0;0;8;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,0,,,0,0,0,0
4046.4283363287,0,[0;0;0;0;8;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;4;1],0,0,0,0,8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,4,1,NH3/H,0,,,0,0,0,0
2879.0106186137,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
999.3642255287,0,[0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
531.2163197287,0,[0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
383.1427607887,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2158.7101377337,0,[0;0;1;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,1,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2587.9152019787,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
2199.7366868387,0,[1;0;0;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],1,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2158.7101377337,0,[0;0;1;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,1,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2733.9731108487,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
2790.9945745837,0,[0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
2937.0524834537,0,[0;0;0;0;6;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,6,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
2957.1038503637,0,[0;0;0;0;7;0;4;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2225.8190570487,0,[0;0;0;0;5;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2080.7815492837,0,[0;0;0;0;5;0;3;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2957.1038503637,0,[0;0;0;0;7;0;4;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2445.9137453887,0,[0;0;0;0;6;0;3;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,6,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2053.6787779687,0,[1;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
3103.1617592337,0,[0;0;0;0;7;0;5;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1934.7236404137,0,[0;0;0;0;5;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2044.6975448937,0,[0;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
3025.0685274837,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
1898.6773588737,0,[0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1753.6398511087,0,[0;0;0;0;3;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
1722.6452708137,0,[0;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2518.9301237537,0,[0;0;0;0;7;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,7,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1275.4599764987,0,[0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1234.4334273937,0,[0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1908.6412702037,0,[1;0;0;0;4;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],1,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
504.1690351837,0,[0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
3745.2757987437,0,[0;0;0;4;7;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,4,7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2297.8401864487,0,[0;0;0;0;6;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2151.7822775787,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
383.1427607887,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2121.8080983887,0,[0;0;0;0;4;0;3;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2151.7822775787,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1772.6708169137,0,[0;0;0;0;4;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,4,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2675.9312460087,0,[0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
2283.8609218887,0,[0;0;0;0;5;0;3;0;4;0;0;0;0;0;0;1;0;0;0;0;0;1],0,0,0,0,5,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1722.6452708137,0,[0;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1329.3773315787,0,[0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1],0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1890.6610401337,0,[0;0;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2571.9202873487,0,[0;0;0;0;5;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1478.5393491037,0,[0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2368.8409147437,0,[0;0;0;0;5;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
2151.7822775787,0,[0;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2879.0106186137,0,[0;0;0;0;6;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;3;1],0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
1405.5229707387,0,[0;0;0;0;3;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
3027.0841775537,0,[0;0;0;0;6;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;3;1],0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,NH3/H,0,,,0,0,0,0
586.2221333937,0,[0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
586.2221333937,0,[0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1868.7031796837,0,[0;0;0;0;3;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,3,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
383.1427607887,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
221.0899372887,0,[0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
1333.5018413387,0,[0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
326.1212970537,0,[0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
383.1427607887,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
340.1481804937,0,[0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
367.1478461587,0,[0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
2222.7830058737,0,[0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1],0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,NH3/H,0,,,0,0,0,0
1932.7079903437,0,[0;0;0;0;5;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
342.1162116837,0,[0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
383.1427607887,0,[0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1],0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NH3/H,0,,,0,0,0,0
471.1588048187,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
2590.9512531537,0,[0;0;0;0;6;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;1;1],0,0,0,0,6,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
471.1588048187,0,[0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NH3/H,0,,,0,0,0,0
